ed rush & optical,10893,21
edgar winter group,806,21
edward scissorhands,21414,21
egoexpress,39946,21
el tri,21615,21
electric flag,44081,21
elvis costello & the attractions,10281,21
empire records,11122,21
eric burdon & war,24682,21
eric johnson,2144,21
espen lind,3336,21
esthero,7075,21
eternal decision,23579,21
e-type,13576,21
everything,5625,21
excalibur,59883,21
factory,45768,21
faith no more,1806,21
faraquet,65568,21
fat joe,10274,21
fatman scoop,24447,21
faze action,30583,21
fear factory,374,21
fighting gravity,3933,21
final fantasy iii,11651,21
final fantasy iv piano collections,11612,21
fink,11076,21
first call,53448,21
flesh for lulu,16287,21
floyd cramer,22554,21
flying lizards,866,21
fono,11999,21
fool's garden,4002,21
forrest gump,6120,21
foundations,1292,21
frank zappa,2263,21
frankie valli,9227,21
freak nasty,5646,21
freddie hubbard,38776,21
freddie king,85839,21
freddy breck,41756,21
gabriel yared,5157,21
garageland,22082,21
garden of delight,73558,21
gartnerlosjen,30143,21
gatas parlament,87745,21
george harrison,837,21
gerry mulligan,5560,21
ghetto mafia,87660,21
ghostface,35958,21
gil scott-heron,9365,21
gino vanelli,56244,21
giorgio moroder,9651,21
gnr,5675,21
go soundtrack,26876,21
good will hunting,30373,21
gq,9048,21
gramsespektrum,48175,21
grasshopper,87417,21
grease 2,77399,21
green velvet,9716,21
grey area,38716,21
grup gundogarken,59318,21
gryphon,63179,21
hagfish,8354,21
haggard,42494,21
hakim,69387,21
hammerfall,28254,21
hanne boel,22378,21
hans zimmer,6072,21
happy gilmore,57721,21
hara gobi,53913,21
hayden,326,21
head east,5545,21
hector lavoe,25767,21
helmut lotti,24336,21
henry salvador,70995,21
herman van veen,37475,21
het goede doel,1716,21
hey,5700,21
high fidelity,31472,21
holy soldier,28714,21
hot boys,2929,21
hrvatski,9431,21
huevos rancheros,28251,21
hugo montenegro,3995,21
i love you,19718,21
i-cube,24662,21
immortal,4788,21
incantation,23357,21
intro,302,21
issues,74529,21
jaci valesquez,88391,21
jack black,89272,21
jack teagarden,73643,21
jam & spoon,1459,21
jam and spoon,5432,21
james bonamy,12894,21
jedi knights,18870,21
jeff healy band,4814,21
jerry vale,36889,21
jimmy nail,64376,21
jimmy page & the black crowes,13930,21
joan jett and the blackhearts,13775,21
joe,2930,21
joe diffie,11595,21
joe tex,9337,21
johann strauss,1639,21
john michael montgomery,1852,21
john parr,2205,21
johnny russell,51758,21
johnny winter,3066,21
johny cash,42166,21
jojo pellegrino,19019,21
jon brion,37004,21
jonna tervomaa,65133,21
jrr tolkien,30838,21
judy torres,33426,21
julio preciado,50513,21
junk project,21353,21
just d,43680,21
karate kid,20912,21
kc da rookee,75822,21
kenny wayne shepherd,1451,21
kent,1126,21
kenziner,64855,21
kirk franklin & the family,56845,21
krs1,30227,21
l fudge,48902,21
la cliqua,82697,21
lagwagon,3585,21
laurin hill,81940,21
leaving las vegas,90672,21
lefay,27075,21
leila pinheiro,32946,21
les classels,70562,21
les humphries singers,58686,21
les paul,19641,21
liberty city,86020,21
ligabue,21046,21
lighthouse,25931,21
limblifter,13182,21
linda scott,44511,21
lino banfi,90867,21
liquid child,4767,21
little walter,61334,21
lolita,8964,21
loretta lynn,11352,21
los homeboys,89300,21
lulu,1653,21
lush,2033,21
lutricia mcneal,6814,21
maceo parker,10308,21
machel montano,33533,21
magic knight rayearth,58860,21
magic knights rayearth,25424,21
mahavishnu orchestra,16680,21
makai,53249,21
malo,66015,21
manhattan transfer,9754,21
marc almond,9970,21
mark eitzel,14427,21
mark snow,4037,21
marshall masters,26038,21
martin carthy,67883,21
master of rave,15023,21
mccoy tyner,41049,21
merril bainbridge,7208,21
mestre ambrosio,42541,21
michael hoppe,75076,21
mickie krause,36804,21
miguel gallardo,69736,21
miko mission,33402,21
mink deville,61123,21
mirkelam,59253,21
missy elliot,2714,21
mitch miller,19686,21
mob rules,85024,21
mongo santamaria,55577,21
monkeys,1887,21
monty python,389,21
mooney suzuki,34468,21
motown,79154,21
move,3797,21
music instructor,6925,21
mystical sun,4210,21
n2deep,9464,21
naked aggression,77130,21
nalin & kane,1260,21
n'dea davenport,26341,21
nek,21649,21
netinho,32957,21
new york dolls,8702,21
newsies,85917,21
niagara,47330,21
nico,47624,21
nicolette larson,12872,21
nookie,11182,21
ofra haza,19838,21
omp,81058,21
op ivy,31592,21
operation ivy,7312,21
orhan hakalmaz,51987,21
original motion picture soundtrack,13157,21
orquesta de la luz,26223,21
oscar d'leon,63269,21
otis clay,29338,21
otto waalkes,36521,21
p o d,10675,21
pacewon,31886,21
panasonic,38288,21
pandora,6762,21
paolo meneguzzi,80560,21
paradise lost,2447,21
pascal obispo,8887,21
patti austin,68943,21
patty loveless,12890,21
paul horn,67900,21
paul westerberg,5620,21
pennywise,341,21
pepe aguilar,23321,21
phil spector,24534,21
piero,38074,21
pierpoljak,47611,21
pigalle,30282,21
pino daniele,21036,21
pistepirkko,54015,21
pit baccardi,82774,21
planet perfecto,743,21
polar,67758,21
polaris,68764,21
pole,15188,21
pomeroy,22773,21
possessed,46042,21
poster children,6347,21
powderfinger,13260,21
pras,2736,21
prima vera,30115,21
primitives,9961,21
primus,1009,21
professor longhair,42502,21
prophet posse,22381,21
prozac+,34194,21
punk covers,57743,21
puressence,16268,21
pusa,25107,21
q-burns abstract message,6625,21
queen ida,24046,21
rachid taha,39167,21
radiotrance,36715,21
ramirez,20357,21
raphael,21583,21
ray charles,962,21
red flag,9761,21
regurgitator,13071,21
reservoir dogs,8870,21
reverend horton heat,6685,21
rezillos,73527,21
ricardo arjona,14604,21
richie havens,21398,21
richie rich,2217,21
rita,73290,21
rob base,4763,21
robin hood,22518,21
rockapella,5798,21
rodney carrington,20143,21
rollergirl,6791,21
romantic piano,82497,21
rorschach test,49780,21
rosana,21410,21
roy buchanan,63464,21
royce the 5'9,31739,21
run dmc,2401,21
ryoko hirosue,32895,21
sabrina,14211,21
sacred spirits,4589,21
saïan supa crew,57401,21
salsa,25688,21
salt n pepper,20246,21
salvatore adamo,85578,21
sanguis et cinis,77158,21
santa clara vanguard,43254,21
sara mclaughlin,50466,21
save ferris,966,21
saw doctors,13150,21
sawyer brown,8278,21
scarlatti,87316,21
screw,28857,21
seduction,2371,21
sfx,30622,21
sgt barry sadler,31333,21
shadow,11040,21
shakespeare in love,87004,21
shaun cassidy,21865,21
sheila,46052,21
shirley murdock,24460,21
shout,13244,21
shyne,42269,21
silver apples,76427,21
sirius,25344,21
small faces,12343,21
snowy white,1672,21
soap,4016,21
solo,9267,21
sonic flood,14685,21
southern death cult,78933,21
spaniels,5061,21
spanish,57402,21
sparechange,88293,21
spearhead,30931,21
speed garage,29102,21
splendor,3208,21
stage dolls,30203,21
star industry,88800,21
stephen stills,6236,21
steppenwolf,1087,21
stereolab,6684,21
steve reich,19097,21
strings,21763,21
stroke 9,2813,21
stuart mclean,29017,21
tamba trio,32939,21
tarcy su,51068,21
teddy wilson,64294,21
tehosekoitin,65129,21
terra ferma,37268,21
the archies,10784,21
the commitments,4178,21
the cramberries,53901,21
the divine comedy,14428,21
the firm,4249,21
the flirts,23189,21
the godfather soundtrack,64830,21
the groove,10497,21
the highwaymen,59704,21
the other ones,21945,21
the outsiders,20701,21
the shizit,36645,21
the standells,12227,21
the troggs,3060,21
the waitresses,173,21
the wallflowers,2908,21
the watchmen,11409,21
thomas crown affair,19840,21
three dog night,1726,21
tiger,87780,21
tina arena,8511,21
tindersticks,9262,21
tiromancino,64388,21
tito puente,8131,21
todd terry,9962,21
tony macalpine,13042,21
top gun soundtrack,19577,21
toploader,13920,21
toquinho e vinicius,24437,21
tranquility bass,20438,21
trijntje oosterhuis,26921,21
twin peaks,12986,21
ultraje a rigor,21399,21
underworld,205,21
unwritten law,4116,21
valahia,80369,21
vallejo,1746,21
vampire princess miyu,41731,21
vanessa paradis,8909,21
vienna boys choir,10928,21
villa lobos,22512,21
vinylgroover,6885,21
violent femmes,228,21
vision divine,80087,21
waldo's people,26016,21
warren brothers,75435,21
waterworld,41837,21
west side story,7297,21
when in rome,4519,21
wicked lester,78416,21
wild strawberries,5488,21
wildchild,3173,21
william orbit,740,21
windham hill artists,36514,21
witchdoctor,68577,21
wow,3352,21
wu,21543,21
wu tang,3569,21
yothu yindi,33803,21
young bloodz,31920,21
young fresh fellows,43476,21
zap mama,48151,21
zero,3735,21
ziggy marley,38869,21
zodiac mindwarp,59510,21
zucchero,10194,21
666,3301,20
16 volt,8724,20
3rd bass,1430,20
3rd storee,26165,20
a certain ratio,73605,20
a split second,19852,20
aaron neville,5724,20
adina howard,2777,20
adult comedy,10626,20
al b sure,8832,20
alabina,14818,20
alan parsons project,1487,20
alaska y dinarama,14603,20
albert hammond,31268,20
alex bugnon,37136,20
allure,14343,20
american pie,22471,20
amparo sandino,46514,20
ana gabriel,25769,20
anamaniacs,31684,20
andres calamaro,14774,20
andy taylor,36496,20
anne savage,51549,20
another bad creation,5612,20
anvil,78225,20
apartment,41650,20
arashi,82329,20
asia,4552,20
autograph,4284,20
awesome 80's,85331,20
ayman,9164,20
babes in toyland,33093,20
bachman turner overdrive,4737,20
barry white,2133,20
basement jaxx,722,20
bassbin twins,948,20
bb king,2862,20
bb king and eric clapton,46285,20
beam & yanou,6945,20
beanie man,26362,20
beelow,80111,20
beethoven,867,20
bela fleck,7561,20
bellini,3312,20
ben e. king,7624,20
ben harper,1497,20
ben harper and the innocent criminals,85283,20
ben webster,41033,20
bersuit vergarabat,8240,20
betty everett,4853,20
beverley knight,28052,20
bill cosby,3907,20
bill evans,33811,20
billy joe royal,4906,20
bizzy bone,7473,20
bjelleklang,30127,20
black star liner,75828,20
blind willie mctell,32276,20
blink,5918,20
bloodrock,3128,20
blow monkeys,8791,20
blue,3177,20
blümchen,2467,20
bobby mcferrin,818,20
boogie nights soundtrack,8209,20
boomtang boys,4601,20
boomtown rats,894,20
boots randolph,12417,20
booty bass,763,20
brad paisley,7674,20
brave heart,4378,20
bravo,19429,20
brian hyland,4861,20
bride,34425,20
brooklyn funk essentials,34449,20
brownsville station,9324,20
bsb,10622,20
buddy holley,46617,20
bumpy knuckles,8638,20
cab calloway,8402,20
caballo dorado,38571,20
cadillacs,5005,20
calobo,5931,20
camber,12887,20
captain tractor,21957,20
carl doy,1341,20
carl thomas,24476,20
carol of the bells,14762,20
catatonia,685,20
cats,23516,20
channel live,12157,20
charlie hunter,37440,20
cheb mami,70799,20
chris montez,23409,20
chris norman,59726,20
christian,24403,20
clancy brothers,8384,20
clandestine,44062,20
classic disney volume i,89297,20
claude barzotti,29075,20
cliff richard & the shadows,34169,20
clifford brown,82387,20
clueless,4531,20
coca cola,23777,20
colonial cousins,14529,20
conway twitty & loretta lynn,2317,20
cowsills,5046,20
coyote shivers,5189,20
craig mack,16222,20
crazy for you,9396,20
dalida,36047,20
dan hill,12940,20
dana dane,7987,20
daniela romo,24834,20
dave,13643,20
dave brubeck,8403,20
dave matthews band & tim reynolds,64010,20
david bromberg,44601,20
de heideroosjes,58972,20
de/vision,47347,20
dead horse,57607,20
debussey,44853,20
deen,25400,20
del tha funkee homosapien,10624,20
delillos,30195,20
demons & wizards,27076,20
dhs,39107,20
diamond head,14557,20
die arschgefickten gummifotzen,68000,20
dil to pagal hai,70945,20
disco,11707,20
disco fever,6514,20
divinyls,2692,20
dj adolf,45674,20
dj dado,4500,20
dj delirium,19148,20
dj dione,60349,20
dj honda,14289,20
dj matrix,46964,20
dj miko,6897,20
dj vibe,36578,20
donnie iris,3103,20
donny & marie osmond,14595,20
doug stone,9291,20
dr. john,25848,20
drums,25302,20
dubliners,5458,20
dumdum boys,13550,20
eartha kitt,11029,20
elephantman,47839,20
elmer bernstein,11653,20
elt,14486,20
emjay,3416,20
enemy you,32305,20
enzo jannacci,66782,20
erick rubin,85947,20
eumir deodato,12326,20
extince,14672,20
f.r. david,26975,20
family,6611,20
fever tree,68860,20
fiesta,81935,20
final fantasy 4,66582,20
fiona apple,491,20
flaco jimenez,37645,20
flashdance,11014,20
flytronix,1441,20
forest gump,30422,20
francesco napoli,42426,20
freddie hart,51695,20
from dusk till dawn,41070,20
fugees,486,20
funkmaster flex big kap,2044,20
gaby baginsky,67960,20
gala,3296,20
gangsta boo,31183,20
garibaldi,14597,20
gene watson,34818,20
general public,1645,20
genuine,24762,20
geordie,47148,20
george clinton and parliament funkadelic,23988,20
george fox,37651,20
george shearing,85730,20
gianluca grignani,13579,20
giovanni marradi,47578,20
gladys knight,3278,20
glenn gould,22988,20
glenn medeiros,12841,20
gnags,80234,20
goodbye,1704,20
grand puba,18939,20
grooverider,5686,20
grupo cañaveral,21701,20
gtr,5547,20
guru,30833,20
guy,7350,20
gwen guthrie,52139,20
hair of the dog,12203,20
hall and oates,7923,20
hanoi rocks,54070,20
hans albers,41800,20
hardy hard,9638,20
harold budd,80356,20
harvest,60398,20
heino,41823,20
hennie bekker,70486,20
heroes del silencio,16142,20
holiday,10370,20
holly golightly,65714,20
hombres g,14905,20
h-town,7962,20
i mother earth,554,20
ice cube & dmx,3185,20
ice t,70,20
illegal 2001,76318,20
imperials,39523,20
in extremo,38563,20
inner city,3356,20
innuendo,45935,20
ireen sheer,67938,20
isaac hayes,1815,20
ivory joe hunter,50966,20
jack greene,11339,20
jack wagner,14563,20
jaïa,11217,20
james galway,13698,20
jeanne mas,71152,20
jeannie c riley,55235,20
jean-pierre ferland,25993,20
jerry garcia,31547,20
jessa zaragoza,49058,20
jessica folcker,22613,20
jimmie rodgers,19653,20
jj,20425,20
joe dolan,83698,20
joe vasconcellos,77755,20
joel mull,22639,20
johan de meij,64910,20
john mogensen,42415,20
john williams,1690,20
johnny logan,27498,20
johnny mercer,19753,20
jon b,9329,20
jonah,14350,20
joshua,20892,20
juha vainio,90762,20
jumper,33652,20
jungle brothers,677,20
k5,12481,20
kam,12118,20
karl jenkins,22451,20
kate smith,19723,20
kay starr,19688,20
keith caputo,64144,20
kermit the frog,8392,20
kid capri,43754,20
kiki's delivery service,25411,20
kim lucas,6873,20
kim lukas,7358,20
kina,40226,20
king cobb steelie,79038,20
kingston trio,3857,20
koncz zsuzsa,31294,20
kronos quartet,28972,20
kuch kuch hota hai,14551,20
la gusana ciega,24857,20
la renga,8232,20
laban,42427,20
larry williams,5007,20
latino,42590,20
lena park,38415,20
leonard bernstein,23011,20
leonard rosenman,44968,20
lil louis,22154,20
lion king broadway,26683,20
liquido,1423,20
lisette melendez,45392,20
lividity,77,20
los mismos,50496,20
los palmeras,21591,20
lost highway,28648,20
lost highway soundtrack,84101,20
lucinda williams,1765,20
luis miguel,14593,20
mabel,34054,20
macha,6698,20
machine gun fellatio,21466,20
machito ponce,44467,20
mack 10,7450,20
madison avenue,696,20
maggie reilly,28203,20
magneto,14635,20
magnolia,2012,20
mama's and the papa's,44335,20
mancow,33435,20
marc nelson,19609,20
maria nayler,63481,20
mariah,7702,20
martika,37,20
marvin sease,68292,20
megaman 2,89189,20
melba moore,2346,20
merle travis,29005,20
method man and redman,3538,20
mezdeke,59094,20
michael learn to rock,53113,20
michael learns to rock,5461,20
michael penn,5494,20
michael schenker,49370,20
micheal learns to rock,53116,20
middle of the road,6075,20
mike and the mechanics,431,20
milc inc,80083,20
miljoonasade,36740,20
millencolin,7016,20
miriam makeba,6599,20
miss shiva,1351,20
missing heart,4784,20
modern jazz quartet,57017,20
moe bandy & joe stampley,43271,20
mohamed fouad,69356,20
moodyman,33836,20
mortal kombat soundtrack,8338,20
mory kante,3731,20
mpeople,10763,20
murray head,1463,20
mushroomhead,29767,20
my superhero,7009,20
mystery science theater 3000,27684,20
naked music nyc,28940,20
nana caymmi,32934,20
narcissus,88296,20
naughty by nature,568,20
next friday,13904,20
nicole ray,89623,20
noa,8475,20
noisex,4729,20
nusrat fateh ali khan,1197,20
ole ole,14584,20
oliver lieb,21323,20
omd,1347,20
once upon a mattress,28313,20
opus iii,11376,20
overkill,6416,20
paragons,5073,20
parappa the rapper,23137,20
pardes,14542,20
parliament funkadelic,24479,20
pat boone,2434,20
patricia kaas,12184,20
pearl bailey,19777,20
perry blake,9432,20
peter alexander,41836,20
peter andre,14500,20
peter schilling,1538,20
poco,23165,20
polecats,73517,20
pridebowl,32388,20
pure moods,5244,20
pure moods ii,25208,20
purple schulz,41858,20
qtip,25625,20
ragheb alama,69444,20
raimundos,13763,20
rainmakers,20653,20
ramblin' jack elliot,24037,20
ray conniff,17875,20
redgum,86122,20
return to forever,35436,20
richard desjardins,19949,20
rick trevino,11350,20
riverdance,8096,20
robbie dupree,7698,20
rochelle,40343,20
ron carter,51920,20
ronettes,9076,20
run-d.m.c.,7606,20
s.o.a.p.,29878,20
sailor,16108,20
sam kinnison,87494,20
sans pression,46048,20
santo & johnny,19116,20
scotch,4639,20
scott brown,4678,20
screamin' jay hawkins,19953,20
sergio mendes,23202,20
sergio vargas,21678,20
shakespears sister,1357,20
shinehead,35431,20
shirley caesar,33865,20
shocking blue,3078,20
single cell orchestra,87823,20
slaves on dope,41713,20
smash,3884,20
souldecision,20542,20
spagna,8237,20
sparks,5571,20
spectrum,4581,20
speedy j,19127,20
square pusher,14272,20
stakka and skynet,35886,20
stanley clarke,48079,20
steve forbert,25506,20
steve martin,856,20
steve morse band,84797,20
stormlord,4410,20
story of jamaican music,40413,20
strawberry switchblade,14035,20
suede,6096,20
super deluxe,25594,20
super metroid,5767,20
survivor,478,20
sven vaeth,19177,20
sweetback,48087,20
sweetwater,37293,20
swift,10677,20
swingers,13122,20
swingers soundtrack,87131,20
tanju okan,5874,20
teddybears sthlm,49886,20
terrorgruppe,32306,20
tess,6949,20
the beatnuts,13755,20
the charlatans,9178,20
the choir,28720,20
the dirty dozen brass band,83062,20
the fall,15100,20
the flaming lips,1158,20
the mamas and the papas,821,20
the mask of zorro,6590,20
the moon seven times,50748,20
the motorhomes,34690,20
the phantom menace,7073,20
the ruts,86926,20
the secret garden,86416,20
the solid doctor,90317,20
the trammps,2225,20
the verve,691,20
thelma houston,9111,20
three plus,70255,20
timmy t,14318,20
tom harding,29638,20
tommy sands,4958,20
tone loc,488,20
toni childs,28167,20
tono rosario,21574,20
torch,63749,20
totally 80's,42189,20
trance,2842,20
transsiberian orchestra,13903,20
trex,34841,20
trf,220,20
tribo de jah,53098,20
tripod,63184,20
tube,35883,20
turmoil,34338,20
twins,50211,20
twinz,9832,20
two witches,49929,20
tyrone davis,44610,20
ugly,4582,20
ugly kid joe,2708,20
ultra lounge,37404,20
unreleased,4189,20
urge overkill,384,20
uriah heap,4605,20
vandenberg,1494,20
vent,19431,20
verve pipe,3654,20
vic damone,25638,20
vicky leandros,39164,20
victor calderone,29115,20
vinnie vincent invasion,81513,20
vonda shepard,11329,20
watermark,19402,20
wax doctor,15129,20
wayne newton,4849,20
weltenbrand,77157,20
wes king,14847,20
whitecross,37756,20
whoridas,28481,20
willie k,56572,20
winx,1080,20
wutang,14716,20
yma sumac,12357,20
yngwie malmsteen,3930,20
zappa,10165,20
zara,6390,20
zarah leander,41781,20
113,77250,19
1.8.7,10734,19
2 unlimited,3922,19
20 fingers,8269,19
250 kg k rlek,71200,19
a reminiscent drive,38662,19
aaron copland,7431,19
abel,12109,19
adrian belew,42102,19
aerial m,56881,19
afric simone,38916,19
afrob,37929,19
al hirt,7988,19
alejandro lerner,38072,19
alfredo gutierrez,21677,19
alice dj,8186,19
amuro namie,42795,19
anastacia,13427,19
andrea bocelli & sarah brightman,8093,19
andreas vollenweider,2306,19
angels,5807,19
anti flag,8263,19
antidote,66441,19
arcadia,8936,19
argent,5118,19
astro lounge,46252,19
au pairs,57871,19
axel konrad,34997,19
b.j. thomas,4953,19
bamse,42408,19
banda beijo,51447,19
bandits,6082,19
barbara tucker,5080,19
bardic,44051,19
bass,22119,19
beats international,23730,19
bellamy brothers,1905,19
benny hill,66224,19
bernard herrmann,2554,19
bethlehem,2590,19
big ass truck,49301,19
big pun,2592,19
bill monroe,14911,19
billboard greatest christmas hits,84762,19
billy dean,11360,19
billy eckstine,19761,19
bis,6090,19
björn rosenström,37760,19
blackhawk,6174,19
blinker the star,3534,19
blt,63715,19
bluetonicworld,37673,19
bnl,23254,19
bob dylan & paul simon,10912,19
bob dylan & tom petty,25855,19
bob geldof,24134,19
bomb the bass,2227,19
bonfire,47146,19
bossa novaville,39972,19
bourvil,52303,19
briskeby,53727,19
bronski beat,1498,19
buju banton,14932,19
bush babees,42468,19
byron stingily,1269,19
caetano veloso,16714,19
can you feel it,997,19
candy,63356,19
captain sensible,3024,19
cartoon themes,29221,19
celtic myst,53512,19
charles brown,14917,19
charlie brown christmas,24218,19
charly garcia,13454,19
charo,52131,19
chef,698,19
cher,1544,19
chinaski,63022,19
chronic 2001,1340,19
cinema strange,78938,19
claude françois,39125,19
clutch,5666,19
cochi e renato,66778,19
cock robin,1489,19
con air,1908,19
conan the destroyer,28250,19
corona,4559,19
costa cordalis,31646,19
coverdale page,13052,19
crazy penis,21238,19
credence,4215,19
cruel intentions,9813,19
dada,4504,19
d'angelo,2345,19
danger danger,5535,19
daniel ash,36590,19
danni minogue,51126,19
darlene love,5500,19
das boot,2497,19
datura,23662,19
dave matthews band & phish,18676,19
david allen coe,1897,19
dde,30147,19
de havenzangers,34101,19
degree,44432,19
del shannon,2291,19
delibes,14730,19
die 3 besoffskis,9957,19
die toten hosen,7451,19
diffuser,89275,19
dig,9031,19
dil se,14530,19
dirty beatniks,25618,19
dj baloon,71319,19
dj bobo,114,19
dj jurgen,3730,19
dj omar santana,6254,19
dj taylor & flow,11522,19
dj z trip,77889,19
dlg,21626,19
domenico modugno,38396,19
don byron,86078,19
donell jones,1943,19
donna summer,1413,19
drafi deutscher,41745,19
dream warriors,2533,19
ds,78751,19
dumonde,3295,19
durutti column,2282,19
eco,22794,19
eddie holman,24494,19
eddy raven,24056,19
edwin hawkins singers,80298,19
edwin starr,3088,19
el gran silencio,24887,19
elegance,80375,19
elf,43261,19
elis regina,24432,19
elvenking,86159,19
empire strikes back,84883,19
enigma & deep forest,14955,19
eugenio derbez,66891,19
fagner,32913,19
fancy,6823,19
fantasia,11670,19
five keys,5001,19
flying neutrinos,11087,19
for real,49615,19
forest for the trees,4194,19
frankie avalon,4962,19
frankie goes to hollywood,230,19
franz liszt,4254,19
friends of distinction,35532,19
full monty,15173,19
funkmaster flex & big kap,9297,19
gali atari,73374,19
galliano,9436,19
gay dad,12010,19
gentle giant,9488,19
george,36290,19
george clinton,3657,19
george gershwin,5806,19
george thorogood,4722,19
gerardo,13165,19
get shorty,39575,19
getto boys,35421,19
gianna nannini,37538,19
gino soccio,40058,19
gitte,41785,19
giuffria,12963,19
gloomy grim,2723,19
goatwhore,33456,19
godgory,66553,19
goldorak,79342,19
grupo limite,74692,19
hacienda,3452,19
handsome boy modelling school,18489,19
hank snow,11341,19
harry choo choo romero,73846,19
helix,7763,19
hermes house band,10209,19
him,1449,19
holly cole,20017,19
home,6271,19
ho'onua,58464,19
horace silver,44216,19
humate,3475,19
hunt for red october,1201,19
ibiza,79553,19
ideal j,78739,19
iggy pop,250,19
ikarus,15017,19
il caesar,20675,19
instant funk,13401,19
instant karma,68279,19
iona,84005,19
irish drinking song,12117,19
isreal kamakawiwo'ole,28045,19
ivri lider,73391,19
j,5891,19
j.b.o.,2994,19
james holden,46947,19
jason donovan,9151,19
jazzmatazz,71834,19
jeanette,60849,19
jennifer holliday,26789,19
jermaine jackson,7944,19
jessica jay,26024,19
jesus christ superstar,4923,19
jim nabors,63378,19
jimmy sturr,38314,19
jinx,41661,19
jo stafford,19708,19
jocelyn brown,30864,19
john cafferty,22551,19
john mayall,5190,19
john powell,46077,19
johnny burnette,4883,19
johnny hartman,41041,19
johnny paycheck,12195,19
jon bon jovi,2671,19
jovana,42565,19
julie brown,19395,19
junkyard,7177,19
jz,28736,19
katana,39443,19
kemopetrol,72354,19
killer instinct,10550,19
killing joke,1516,19
kim carnes,2471,19
klf,1222,19
kodo,29180,19
kon kan,9767,19
krayzie bone,7997,19
ks choice,9156,19
la brigade,82689,19
la ley,25914,19
lady violet,33831,19
lara fabian,21785,19
last of the mohicans,1911,19
last of the mohicans soundtrack,13710,19
leandro e leonardo,51425,19
leftfield,1163,19
legends of the fall,57616,19
lego,78863,19
leila,65936,19
lene lovich,9816,19
let's active,41238,19
let's go bowling,63340,19
levellers,2453,19
liberace,64497,19
lighter shade of brown,12563,19
liroy,39558,19
little eva,12383,19
lord of the dance,2729,19
los angeles negros,69766,19
los bravos,37848,19
los inhumanos,24787,19
los ladrones sueltos,46503,19
los rabanes,41466,19
los rodriguez,24908,19
lost boys soundtrack,60669,19
love,951,19
luminus,52189,19
luna,6819,19
lynn anderson,28146,19
madhouse,3359,19
magic dirt,4071,19
maire brennan,24325,19
major lance,49071,19
mandy barnett,40223,19
manheim steamroller,9145,19
marcelo d2,51404,19
mark'oh,36256,19
marlene dietrich,30479,19
mars and mystre,29908,19
martin simpson,63125,19
masterboy,107,19
mate peter,71129,19
matt,27835,19
maurice ravel,41856,19
mavis staples,90766,19
meg lee chin,41280,19
merle haggard,1933,19
miami sound machine,6179,19
michael flatley,8025,19
michael hedges,12084,19
michael johnson,33022,19
mike flowers pops,31624,19
mike francis,71448,19
miracle,23553,19
mitch ryder & the detroit wheels,14213,19
mocedades,14592,19
monrad & rislund,80190,19
monster ballads,23798,19
mozart,1192,19
multicyde,13582,19
naked,12468,19
nancy wilson,12512,19
napoleon xiv,21797,19
narciso yepes,85559,19
nashville pussy,73494,19
negative format,33358,19
neurotic outsiders,7549,19
next friday soundtrack,28623,19
noordkaap,84051,19
nore,33475,19
northern pikes,32875,19
novembre,24663,19
oasis,505,19
odium,14407,19
odyssey,10232,19
old 97's,18609,19
ooberman,33889,19
origin,1243,19
original soundtrack,7774,19
ornatos violeta,18523,19
osdorp posse,48265,19
otis reding,16224,19
papa roach,13925,19
pato fu,32954,19
patrick o'hearn,50408,19
paul revere & the raiders,4851,19
peggy lee,8919,19
percy faith,11055,19
phillips craig and dean,24272,19
pie tasters,59522,19
piero piccioni,76962,19
plasmatics,73489,19
pod,10413,19
pop will eat itself,262,19
porgy and bess,21130,19
power station,8946,19
prism,21867,19
propain,87712,19
pupo,58695,19
q project,86329,19
radio psr sinnlos telefon,50905,19
ráfaga,11737,19
ramsey lewis,52398,19
rare bird,85548,19
raul di blasio,25011,19
ready to die,79503,19
rebecca st. james,24379,19
red alert,19165,19
rednex,1420,19
reel 2 real,4543,19
remy zero,5613,19
renaissance,2242,19
resin dogs,23802,19
rhett akins,8144,19
richard clayderman,47671,19
richard strauss,44554,19
rick derringer,4261,19
rick price,12952,19
rober hatemo,73400,19
robert hood,38510,19
robyn hitchcock,22089,19
rock steady crew,26069,19
rodgau monotones,21030,19
rodrigo,16219,19
romeo and juliet soundtrack,67385,19
rosemary clooney,19640,19
rpm,51419,19
saafir,66664,19
sabbat,37593,19
saragossa band,28209,19
sator,64229,19
sevendust,305,19
shadows of knight,24832,19
shakatak,38956,19
shawn phillips,61369,19
sheavy,27059,19
shelby lynne,1535,19
shine,32084,19
shirley horn,77099,19
shizuo,28681,19
sholay,62115,19
silvio rodriguez,27146,19
sixpence none the richer,596,19
smashing pumpkins,121,19
snowboy,26651,19
sonique,1246,19
soulfly,3665,19
sound factory,46362,19
soundgarden,321,19
sounds of the 70's,40660,19
sozzi,11451,19
sparklehorse,1139,19
spezializtz,70339,19
squeezer,32714,19
stardust,1467,19
starwars,16172,19
statik sound system,11083,19
steve bug,47567,19
steve goodman,43479,19
still life,3837,19
super skunk,73345,19
superstar dj keoki,8588,19
surface,7965,19
suzanne palmer,44848,19
swim,6313,19
swing kids soundtrack,16205,19
sylvain cossette,29058,19
synergy,2696,19
tammy wynette,1600,19
tarkan,3358,19
techno bass crew,86163,19
telex,24526,19
ten sharp,6118,19
